group_id,group_type,method,score_source,aggregation,rank,item_idx,movie_id,title,group_score,lambda_std,alpha_minority
test_group_0124,diverse_balanced,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,9,711,898,"Philadelphia Story, The (1940)",-0.3248312473297119,,
test_group_0124,diverse_balanced,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,10,626,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),-0.3254352807998657,,
test_group_0124,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,1,2804,3435,Double Indemnity (1944),1.0,,2.0
test_group_0124,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,2,622,745,"Close Shave, A (1995)",0.9995413422584534,,2.0
test_group_0124,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,3,959,1207,To Kill a Mockingbird (1962),0.9952225089073181,,2.0
test_group_0124,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,4,47,50,"Usual Suspects, The (1995)",0.9936912059783936,,2.0
test_group_0124,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,5,2381,2905,Sanjuro (1962),0.993316113948822,,2.0
test_group_0124,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,6,913,1148,"Wrong Trousers, The (1993)",0.9891574382781982,,2.0
test_group_0124,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,7,1605,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),0.9882391691207886,,2.0
test_group_0124,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,8,981,1230,Annie Hall (1977),0.9870408773422241,,2.0
test_group_0124,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,9,711,898,"Philadelphia Story, The (1940)",0.9868952035903931,,2.0
test_group_0124,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,10,626,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),0.9868649244308472,,2.0
test_group_0125,diverse_balanced,mf_average,mf,average,1,2381,2905,Sanjuro (1962),0.9372795224189758,,
test_group_0125,diverse_balanced,mf_average,mf,average,2,686,858,"Godfather, The (1972)",0.9101601243019104,,
test_group_0125,diverse_balanced,mf_average,mf,average,3,622,745,"Close Shave, A (1995)",0.9039939045906067,,
test_group_0125,diverse_balanced,mf_average,mf,average,4,717,904,Rear Window (1954),0.8812505602836609,,
test_group_0125,diverse_balanced,mf_average,mf,average,5,1012,1262,"Great Escape, The (1963)",0.8685716986656189,,
test_group_0125,diverse_balanced,mf_average,mf,average,6,946,1193,One Flew Over the Cuckoo's Nest (1975),0.8605807423591614,,
test_group_0125,diverse_balanced,mf_average,mf,average,7,973,1221,"Godfather: Part II, The (1974)",0.8602840304374695,,
test_group_0125,diverse_balanced,mf_average,mf,average,8,950,1198,Raiders of the Lost Ark (1981),0.8516311645507812,,
test_group_0125,diverse_balanced,mf_average,mf,average,9,2484,3030,Yojimbo (1961),0.8453493118286133,,
test_group_0125,diverse_balanced,mf_average,mf,average,10,913,1148,"Wrong Trousers, The (1993)",0.8300417065620422,,
test_group_0125,diverse_balanced,mf_least_misery,mf,least_misery,1,2381,2905,Sanjuro (1962),0.8481658101081848,,
test_group_0125,diverse_balanced,mf_least_misery,mf,least_misery,2,913,1148,"Wrong Trousers, The (1993)",0.8286849856376648,,
test_group_0125,diverse_balanced,mf_least_misery,mf,least_misery,3,622,745,"Close Shave, A (1995)",0.8173922896385193,,
test_group_0125,diverse_balanced,mf_least_misery,mf,least_misery,4,717,904,Rear Window (1954),0.797783613204956,,
test_group_0125,diverse_balanced,mf_least_misery,mf,least_misery,5,2833,3468,"Hustler, The (1961)",0.7938475608825684,,
test_group_0125,diverse_balanced,mf_least_misery,mf,least_misery,6,946,1193,One Flew Over the Cuckoo's Nest (1975),0.7895967364311218,,
test_group_0125,diverse_balanced,mf_least_misery,mf,least_misery,7,1049,1299,"Killing Fields, The (1984)",0.7880731225013733,,
test_group_0125,diverse_balanced,mf_least_misery,mf,least_misery,8,985,1234,"Sting, The (1973)",0.7719155550003052,,
test_group_0125,diverse_balanced,mf_least_misery,mf,least_misery,9,1012,1262,"Great Escape, The (1963)",0.7652176022529602,,
test_group_0125,diverse_balanced,mf_least_misery,mf,least_misery,10,569,649,Cold Fever (Á köldum klaka) (1994),0.7644486427307129,,
test_group_0125,diverse_balanced,mf_tuned_fairness,mf,tuned_fairness,1,2381,2905,Sanjuro (1962),0.9372795224189758,0.0,
test_group_0125,diverse_balanced,mf_tuned_fairness,mf,tuned_fairness,2,686,858,"Godfather, The (1972)",0.9101601243019104,0.0,
test_group_0125,diverse_balanced,mf_tuned_fairness,mf,tuned_fairness,3,622,745,"Close Shave, A (1995)",0.9039939045906067,0.0,
test_group_0125,diverse_balanced,mf_tuned_fairness,mf,tuned_fairness,4,717,904,Rear Window (1954),0.8812505602836609,0.0,
test_group_0125,diverse_balanced,mf_tuned_fairness,mf,tuned_fairness,5,1012,1262,"Great Escape, The (1963)",0.8685716986656189,0.0,
test_group_0125,diverse_balanced,mf_tuned_fairness,mf,tuned_fairness,6,946,1193,One Flew Over the Cuckoo's Nest (1975),0.8605807423591614,0.0,
test_group_0125,diverse_balanced,mf_tuned_fairness,mf,tuned_fairness,7,973,1221,"Godfather: Part II, The (1974)",0.8602840304374695,0.0,
test_group_0125,diverse_balanced,mf_tuned_fairness,mf,tuned_fairness,8,950,1198,Raiders of the Lost Ark (1981),0.8516311645507812,0.0,
test_group_0125,diverse_balanced,mf_tuned_fairness,mf,tuned_fairness,9,2484,3030,Yojimbo (1961),0.8453493118286133,0.0,
test_group_0125,diverse_balanced,mf_tuned_fairness,mf,tuned_fairness,10,913,1148,"Wrong Trousers, The (1993)",0.8300417065620422,0.0,
test_group_0125,diverse_balanced,mf_nash_welfare,mf,nash_welfare,1,2381,2905,Sanjuro (1962),-0.20143857598304749,,
test_group_0125,diverse_balanced,mf_nash_welfare,mf,nash_welfare,2,622,745,"Close Shave, A (1995)",-0.31009089946746826,,
test_group_0125,diverse_balanced,mf_nash_welfare,mf,nash_welfare,3,686,858,"Godfather, The (1972)",-0.3140496015548706,,
test_group_0125,diverse_balanced,mf_nash_welfare,mf,nash_welfare,4,717,904,Rear Window (1954),-0.3881703019142151,,
test_group_0125,diverse_balanced,mf_nash_welfare,mf,nash_welfare,5,1012,1262,"Great Escape, The (1963)",-0.4382674992084503,,
test_group_0125,diverse_balanced,mf_nash_welfare,mf,nash_welfare,6,946,1193,One Flew Over the Cuckoo's Nest (1975),-0.45793455839157104,,
test_group_0125,diverse_balanced,mf_nash_welfare,mf,nash_welfare,7,973,1221,"Godfather: Part II, The (1974)",-0.46846404671669006,,
test_group_0125,diverse_balanced,mf_nash_welfare,mf,nash_welfare,8,950,1198,Raiders of the Lost Ark (1981),-0.5134509801864624,,
test_group_0125,diverse_balanced,mf_nash_welfare,mf,nash_welfare,9,2484,3030,Yojimbo (1961),-0.5222992897033691,,
test_group_0125,diverse_balanced,mf_nash_welfare,mf,nash_welfare,10,913,1148,"Wrong Trousers, The (1993)",-0.5588385462760925,,
test_group_0125,diverse_balanced,mf_dbscan_minority_nash,mf,dbscan_minority_nash,1,2381,2905,Sanjuro (1962),1.0,,2.0
test_group_0125,diverse_balanced,mf_dbscan_minority_nash,mf,dbscan_minority_nash,2,622,745,"Close Shave, A (1995)",0.9944701194763184,,2.0
test_group_0125,diverse_balanced,mf_dbscan_minority_nash,mf,dbscan_minority_nash,3,686,858,"Godfather, The (1972)",0.9942686557769775,,2.0
test_group_0125,diverse_balanced,mf_dbscan_minority_nash,mf,dbscan_minority_nash,4,717,904,Rear Window (1954),0.9904962778091431,,2.0
test_group_0125,diverse_balanced,mf_dbscan_minority_nash,mf,dbscan_minority_nash,5,1012,1262,"Great Escape, The (1963)",0.9879465699195862,,2.0
test_group_0125,diverse_balanced,mf_dbscan_minority_nash,mf,dbscan_minority_nash,6,946,1193,One Flew Over the Cuckoo's Nest (1975),0.9869455099105835,,2.0
test_group_0125,diverse_balanced,mf_dbscan_minority_nash,mf,dbscan_minority_nash,7,973,1221,"Godfather: Part II, The (1974)",0.9864096641540527,,2.0
test_group_0125,diverse_balanced,mf_dbscan_minority_nash,mf,dbscan_minority_nash,8,950,1198,Raiders of the Lost Ark (1981),0.9841200709342957,,2.0
test_group_0125,diverse_balanced,mf_dbscan_minority_nash,mf,dbscan_minority_nash,9,2484,3030,Yojimbo (1961),0.9836697578430176,,2.0
test_group_0125,diverse_balanced,mf_dbscan_minority_nash,mf,dbscan_minority_nash,10,913,1148,"Wrong Trousers, The (1993)",0.9818100333213806,,2.0
test_group_0125,diverse_balanced,rating_user_knn_average,rating_user_knn,average,1,1010,1260,M (1931),0.9178826212882996,,
test_group_0125,diverse_balanced,rating_user_knn_average,rating_user_knn,average,2,580,669,Aparajito (1956),0.914073646068573,,
test_group_0125,diverse_balanced,rating_user_knn_average,rating_user_knn,average,3,2403,2935,"Lady Eve, The (1941)",0.9091065526008606,,
test_group_0125,diverse_balanced,rating_user_knn_average,rating_user_knn,average,4,1050,1300,My Life as a Dog (Mitt liv som hund) (1985),0.8990569710731506,,
test_group_0125,diverse_balanced,rating_user_knn_average,rating_user_knn,average,5,711,898,"Philadelphia Story, The (1940)",0.8918178081512451,,
test_group_0125,diverse_balanced,rating_user_knn_average,rating_user_knn,average,6,964,1212,"Third Man, The (1949)",0.8901183009147644,,
test_group_0125,diverse_balanced,rating_user_knn_average,rating_user_knn,average,7,1849,2303,Nashville (1975),0.8895041346549988,,
test_group_0125,diverse_balanced,rating_user_knn_average,rating_user_knn,average,8,2392,2920,Children of Paradise (Les enfants du paradis) (1945),0.8877878785133362,,
test_group_0125,diverse_balanced,rating_user_knn_average,rating_user_knn,average,9,2405,2937,"Palm Beach Story, The (1942)",0.886363685131073,,
test_group_0125,diverse_balanced,rating_user_knn_average,rating_user_knn,average,10,2703,3307,City Lights (1931),0.8862826824188232,,
test_group_0125,diverse_balanced,rating_user_knn_least_misery,rating_user_knn,least_misery,1,580,669,Aparajito (1956),0.8958333730697632,,
test_group_0125,diverse_balanced,rating_user_knn_least_misery,rating_user_knn,least_misery,2,964,1212,"Third Man, The (1949)",0.8633241653442383,,
test_group_0125,diverse_balanced,rating_user_knn_least_misery,rating_user_knn,least_misery,3,2703,3307,City Lights (1931),0.8495670557022095,,
test_group_0125,diverse_balanced,rating_user_knn_least_misery,rating_user_knn,least_misery,4,711,898,"Philadelphia Story, The (1940)",0.8477102518081665,,
test_group_0125,diverse_balanced,rating_user_knn_least_misery,rating_user_knn,least_misery,5,112,128,Jupiter's Wife (1994),0.8409091234207153,,
test_group_0125,diverse_balanced,rating_user_knn_least_misery,rating_user_knn,least_misery,6,1010,1260,M (1931),0.8346613645553589,,
test_group_0125,diverse_balanced,rating_user_knn_least_misery,rating_user_knn,least_misery,7,2405,2937,"Palm Beach Story, The (1942)",0.8295454978942871,,
test_group_0125,diverse_balanced,rating_user_knn_least_misery,rating_user_knn,least_misery,8,907,1131,Jean de Florette (1986),0.8286516666412354,,
test_group_0125,diverse_balanced,rating_user_knn_least_misery,rating_user_knn,least_misery,9,327,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",0.8277777433395386,,
test_group_0125,diverse_balanced,rating_user_knn_least_misery,rating_user_knn,least_misery,10,188,214,Before the Rain (Pred dozhdot) (1994),0.8260869979858398,,
test_group_0125,diverse_balanced,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,1,1010,1260,M (1931),0.9178826212882996,0.0,
test_group_0125,diverse_balanced,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,2,580,669,Aparajito (1956),0.914073646068573,0.0,
test_group_0125,diverse_balanced,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,3,2403,2935,"Lady Eve, The (1941)",0.9091065526008606,0.0,
test_group_0125,diverse_balanced,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,4,1050,1300,My Life as a Dog (Mitt liv som hund) (1985),0.8990569710731506,0.0,
test_group_0125,diverse_balanced,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,5,711,898,"Philadelphia Story, The (1940)",0.8918178081512451,0.0,
test_group_0125,diverse_balanced,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,6,964,1212,"Third Man, The (1949)",0.8901183009147644,0.0,
test_group_0125,diverse_balanced,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,7,1849,2303,Nashville (1975),0.8895041346549988,0.0,
test_group_0125,diverse_balanced,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,8,2392,2920,Children of Paradise (Les enfants du paradis) (1945),0.8877878785133362,0.0,
test_group_0125,diverse_balanced,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,9,2405,2937,"Palm Beach Story, The (1942)",0.886363685131073,0.0,
test_group_0125,diverse_balanced,rating_user_knn_tuned_fairness,rating_user_knn,tuned_fairness,10,2703,3307,City Lights (1931),0.8862826824188232,0.0,
test_group_0125,diverse_balanced,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,1,1010,1260,M (1931),-0.26520997285842896,,
test_group_0125,diverse_balanced,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,2,580,669,Aparajito (1956),-0.27070853114128113,,
test_group_0125,diverse_balanced,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,3,2403,2935,"Lady Eve, The (1941)",-0.2972615361213684,,
test_group_0125,diverse_balanced,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,4,1050,1300,My Life as a Dog (Mitt liv som hund) (1985),-0.3315977156162262,,
test_group_0125,diverse_balanced,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,5,711,898,"Philadelphia Story, The (1940)",-0.34869304299354553,,
test_group_0125,diverse_balanced,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,6,964,1212,"Third Man, The (1949)",-0.35052967071533203,,
test_group_0125,diverse_balanced,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,7,2392,2920,Children of Paradise (Les enfants du paradis) (1945),-0.3628028333187103,,
test_group_0125,diverse_balanced,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,8,2703,3307,City Lights (1931),-0.367173433303833,,
test_group_0125,diverse_balanced,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,9,1849,2303,Nashville (1975),-0.3711753189563751,,
test_group_0125,diverse_balanced,rating_user_knn_nash_welfare,rating_user_knn,nash_welfare,10,2405,2937,"Palm Beach Story, The (1942)",-0.3737512528896332,,
test_group_0125,diverse_balanced,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,1,1010,1260,M (1931),1.0,,2.0
test_group_0125,diverse_balanced,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,2,580,669,Aparajito (1956),0.9998136758804321,,2.0
test_group_0125,diverse_balanced,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,3,2403,2935,"Lady Eve, The (1941)",0.9989140629768372,,2.0
test_group_0125,diverse_balanced,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,4,1050,1300,My Life as a Dog (Mitt liv som hund) (1985),0.9977507591247559,,2.0
test_group_0125,diverse_balanced,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,5,711,898,"Philadelphia Story, The (1940)",0.9971715211868286,,2.0
test_group_0125,diverse_balanced,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,6,964,1212,"Third Man, The (1949)",0.9971092939376831,,2.0
test_group_0125,diverse_balanced,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,7,2392,2920,Children of Paradise (Les enfants du paradis) (1945),0.9966935515403748,,2.0
test_group_0125,diverse_balanced,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,8,2703,3307,City Lights (1931),0.9965454339981079,,2.0
test_group_0125,diverse_balanced,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,9,1849,2303,Nashville (1975),0.9964098334312439,,2.0
test_group_0125,diverse_balanced,rating_user_knn_dbscan_minority_nash,rating_user_knn,dbscan_minority_nash,10,2405,2937,"Palm Beach Story, The (1942)",0.9963226318359375,,2.0
test_group_0125,diverse_balanced,hybrid_mf_bayes_average,hybrid_mf_bayes,average,1,2381,2905,Sanjuro (1962),0.9716786742210388,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_average,hybrid_mf_bayes,average,2,622,745,"Close Shave, A (1995)",0.9660094380378723,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_average,hybrid_mf_bayes,average,3,686,858,"Godfather, The (1972)",0.9525735974311829,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_average,hybrid_mf_bayes,average,4,2484,3030,Yojimbo (1961),0.9330678582191467,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_average,hybrid_mf_bayes,average,5,717,904,Rear Window (1954),0.9324772357940674,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_average,hybrid_mf_bayes,average,6,973,1221,"Godfather: Part II, The (1974)",0.9008135199546814,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_average,hybrid_mf_bayes,average,7,1012,1262,"Great Escape, The (1963)",0.8922502994537354,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_average,hybrid_mf_bayes,average,8,2702,3306,"Circus, The (1928)",0.8893299698829651,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_average,hybrid_mf_bayes,average,9,959,1207,To Kill a Mockingbird (1962),0.8885892033576965,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_average,hybrid_mf_bayes,average,10,913,1148,"Wrong Trousers, The (1993)",0.8814820647239685,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,1,2381,2905,Sanjuro (1962),0.9180433750152588,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,2,622,745,"Close Shave, A (1995)",0.9081684350967407,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,3,686,858,"Godfather, The (1972)",0.8653722405433655,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,4,2484,3030,Yojimbo (1961),0.8430023193359375,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,5,973,1221,"Godfather: Part II, The (1974)",0.8267139792442322,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,6,717,904,Rear Window (1954),0.8190029859542847,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,7,913,1148,"Wrong Trousers, The (1993)",0.7968884110450745,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,8,1026,1276,Cool Hand Luke (1967),0.7844324111938477,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,9,997,1247,"Graduate, The (1967)",0.7592921853065491,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_least_misery,hybrid_mf_bayes,least_misery,10,976,1224,Henry V (1989),0.7567141652107239,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,1,2381,2905,Sanjuro (1962),0.9716786742210388,0.0,
test_group_0125,diverse_balanced,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,2,622,745,"Close Shave, A (1995)",0.9660094380378723,0.0,
test_group_0125,diverse_balanced,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,3,686,858,"Godfather, The (1972)",0.9525735974311829,0.0,
test_group_0125,diverse_balanced,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,4,2484,3030,Yojimbo (1961),0.9330678582191467,0.0,
test_group_0125,diverse_balanced,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,5,717,904,Rear Window (1954),0.9324772357940674,0.0,
test_group_0125,diverse_balanced,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,6,973,1221,"Godfather: Part II, The (1974)",0.9008135199546814,0.0,
test_group_0125,diverse_balanced,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,7,1012,1262,"Great Escape, The (1963)",0.8922502994537354,0.0,
test_group_0125,diverse_balanced,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,8,2702,3306,"Circus, The (1928)",0.8893299698829651,0.0,
test_group_0125,diverse_balanced,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,9,959,1207,To Kill a Mockingbird (1962),0.8885892033576965,0.0,
test_group_0125,diverse_balanced,hybrid_mf_bayes_tuned_fairness,hybrid_mf_bayes,tuned_fairness,10,913,1148,"Wrong Trousers, The (1993)",0.8814820647239685,0.0,
test_group_0125,diverse_balanced,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,1,2381,2905,Sanjuro (1962),-0.08851951360702515,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,2,622,745,"Close Shave, A (1995)",-0.10651420801877975,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,3,686,858,"Godfather, The (1972)",-0.15226182341575623,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,4,2484,3030,Yojimbo (1961),-0.21508122980594635,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,5,717,904,Rear Window (1954),-0.22137242555618286,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,6,973,1221,"Godfather: Part II, The (1974)",-0.3189504146575928,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,7,1012,1262,"Great Escape, The (1963)",-0.3694798946380615,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,8,2702,3306,"Circus, The (1928)",-0.3712445795536041,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,9,913,1148,"Wrong Trousers, The (1993)",-0.3872462213039398,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_nash_welfare,hybrid_mf_bayes,nash_welfare,10,959,1207,To Kill a Mockingbird (1962),-0.3919304609298706,,
test_group_0125,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,1,2381,2905,Sanjuro (1962),1.0,,2.0
test_group_0125,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,2,622,745,"Close Shave, A (1995)",0.9990260601043701,,2.0
test_group_0125,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,3,686,858,"Godfather, The (1972)",0.9965499043464661,,2.0
test_group_0125,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,4,2484,3030,Yojimbo (1961),0.9931496977806091,,2.0
test_group_0125,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,5,717,904,Rear Window (1954),0.9928091764450073,,2.0
test_group_0125,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,6,973,1221,"Godfather: Part II, The (1974)",0.9875276684761047,,2.0
test_group_0125,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,7,1012,1262,"Great Escape, The (1963)",0.9847927093505859,,2.0
test_group_0125,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,8,2702,3306,"Circus, The (1928)",0.9846972227096558,,2.0
test_group_0125,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,9,913,1148,"Wrong Trousers, The (1993)",0.9838310480117798,,2.0
test_group_0125,diverse_balanced,hybrid_mf_bayes_dbscan_minority_nash,hybrid_mf_bayes,dbscan_minority_nash,10,959,1207,To Kill a Mockingbird (1962),0.9835776090621948,,2.0
test_group_0126,diverse_balanced,mf_average,mf,average,1,47,50,"Usual Suspects, The (1995)",0.9344066977500916,,
test_group_0126,diverse_balanced,mf_average,mf,average,2,2381,2905,Sanjuro (1962),0.9277615547180176,,
test_group_0126,diverse_balanced,mf_average,mf,average,3,1605,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),0.8987091183662415,,
test_group_0126,diverse_balanced,mf_average,mf,average,4,1000,1250,"Bridge on the River Kwai, The (1957)",0.8808620572090149,,
test_group_0126,diverse_balanced,mf_average,mf,average,5,2804,3435,Double Indemnity (1944),0.8400769233703613,,
test_group_0126,diverse_balanced,mf_average,mf,average,6,959,1207,To Kill a Mockingbird (1962),0.83941650390625,,
test_group_0126,diverse_balanced,mf_average,mf,average,7,1012,1262,"Great Escape, The (1963)",0.8377091288566589,,
test_group_0126,diverse_balanced,mf_average,mf,average,8,1365,1704,Good Will Hunting (1997),0.8371788859367371,,
test_group_0126,diverse_balanced,mf_average,mf,average,9,2725,3338,For All Mankind (1989),0.8368932604789734,,
test_group_0126,diverse_balanced,mf_average,mf,average,10,1865,2324,Life Is Beautiful (La Vita è bella) (1997),0.8321250081062317,,
test_group_0126,diverse_balanced,mf_least_misery,mf,least_misery,1,2381,2905,Sanjuro (1962),0.8756238222122192,,
test_group_0126,diverse_balanced,mf_least_misery,mf,least_misery,2,47,50,"Usual Suspects, The (1995)",0.8733618259429932,,
test_group_0126,diverse_balanced,mf_least_misery,mf,least_misery,3,1605,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),0.8525818586349487,,
test_group_0126,diverse_balanced,mf_least_misery,mf,least_misery,4,1000,1250,"Bridge on the River Kwai, The (1957)",0.8522543907165527,,
test_group_0126,diverse_balanced,mf_least_misery,mf,least_misery,5,2804,3435,Double Indemnity (1944),0.8009868264198303,,
test_group_0126,diverse_balanced,mf_least_misery,mf,least_misery,6,743,930,Notorious (1946),0.7998160719871521,,
test_group_0126,diverse_balanced,mf_least_misery,mf,least_misery,7,959,1207,To Kill a Mockingbird (1962),0.7964249849319458,,
test_group_0126,diverse_balanced,mf_least_misery,mf,least_misery,8,718,905,It Happened One Night (1934),0.7916527986526489,,
test_group_0126,diverse_balanced,mf_least_misery,mf,least_misery,9,2833,3468,"Hustler, The (1961)",0.7852440476417542,,
test_group_0126,diverse_balanced,mf_least_misery,mf,least_misery,10,2725,3338,For All Mankind (1989),0.7802834510803223,,
test_group_0126,diverse_balanced,mf_tuned_fairness,mf,tuned_fairness,1,47,50,"Usual Suspects, The (1995)",0.9344066977500916,0.0,
